28777§3.3523936§Chromosome(steinerPoints=[(0.73028886, 0.1788691), (0.24977094, 0.120876506), (0.5593536, 0.24658588), (0.6864386, 0.14102654), (0.83545697, 0.78502387), (0.17728713, 0.6046592), (0.6532782, 0.50456065), (0.84008336, 0.60246533), (0.6578043, 0.44806308), (0.3916592, 0.25451598)], includedObstacleCornersIndices=set([8]))§8.991037
28937§3.3505387§Chromosome(steinerPoints=[(0.73028886, 0.1788691), (0.24977094, 0.120876506), (0.5492025, 0.26231644), (0.6864386, 0.14102654), (0.83545697, 0.78502387), (0.17728713, 0.6046592), (0.6532782, 0.50456065), (0.84008336, 0.60246533), (0.6578043, 0.44806308), (0.3916592, 0.25451598)], includedObstacleCornersIndices=set([8]))§9.021762
28986§3.350105§Chromosome(steinerPoints=[(0.73028886, 0.1788691), (0.24977094, 0.120876506), (0.5492025, 0.26231644), (0.6864386, 0.14102654), (0.83545697, 0.78502387), (0.17728713, 0.6046592), (0.6532782, 0.50456065), (0.84008336, 0.60246533), (0.6578043, 0.44806308), (0.3916592, 0.25451598), (0.39690128, 0.26344252)], includedObstacleCornersIndices=set([8]))§9.031207
29514§3.349451§Chromosome(steinerPoints=[(0.73028886, 0.1788691), (0.24977094, 0.120876506), (0.5492025, 0.26231644), (0.6864386, 0.14102654), (0.83545697, 0.78502387), (0.17728713, 0.6046592), (0.39690128, 0.26344252), (0.84008336, 0.60246533), (0.65220773, 0.4926888), (0.6458343, 0.42297208), (0.653083, 0.5081605)], includedObstacleCornersIndices=set([8]))§9.124156
31745§3.3476217§Chromosome(steinerPoints=[(0.7438234, 0.17156407), (0.25324404, 0.11776891), (0.5492025, 0.26231644), (0.6864386, 0.14102654), (0.83545697, 0.78502387), (0.17728713, 0.6046592), (0.39690128, 0.26344252), (0.84008336, 0.60246533), (0.653083, 0.5081605), (0.6458343, 0.42297208)], includedObstacleCornersIndices=set([]))§9.529611
31758§3.3466187§Chromosome(steinerPoints=[(0.7438234, 0.17156407), (0.25324404, 0.11776891), (0.5492025, 0.26231644), (0.6864386, 0.14102654), (0.83545697, 0.78502387), (0.17728713, 0.6046592), (0.39690128, 0.26344252), (0.84008336, 0.60246533), (0.653083, 0.5081605), (0.6458343, 0.42297208), (0.7321726, 0.17634735)], includedObstacleCornersIndices=set([]))§9.531897
31855§3.3454688§Chromosome(steinerPoints=[(0.7321726, 0.17634735), (0.25324404, 0.11776891), (0.5492025, 0.26231644), (0.6864386, 0.14102654), (0.83545697, 0.78502387), (0.17728713, 0.6046592), (0.39690128, 0.26344252), (0.84008336, 0.60246533), (0.653083, 0.5081605), (0.6458343, 0.42297208)], includedObstacleCornersIndices=set([8]))§9.551115
37418§3.3450174§Chromosome(steinerPoints=[(0.7321726, 0.17634735), (0.65786344, 0.44809046), (0.5492025, 0.26231644), (0.6864386, 0.14102654), (0.8211091, 0.78933966), (0.17728713, 0.6046592), (0.39580038, 0.26394755), (0.82512075, 0.5996026), (0.66648746, 0.49690533), (0.24977094, 0.120876506)], includedObstacleCornersIndices=set([8]))§10.57089
167816§3.3445456§Chromosome(steinerPoints=[(0.7321726, 0.17634735), (0.65786344, 0.44809046), (0.24977094, 0.120876506), (0.6864386, 0.14102654), (0.8211091, 0.78933966), (0.17728713, 0.6046592), (0.39580038, 0.26394755), (0.82512075, 0.5996026), (0.66648746, 0.49690533), (0.56150717, 0.28124)], includedObstacleCornersIndices=set([8]))§33.294567
167832§3.3439248§Chromosome(steinerPoints=[(0.7321726, 0.17634735), (0.65786344, 0.44809046), (0.24977094, 0.120876506), (0.6864386, 0.14102654), (0.8211091, 0.78933966), (0.17728713, 0.6046592), (0.39580038, 0.26394755), (0.82512075, 0.5996026), (0.66648746, 0.49690533), (0.56150717, 0.28124), (0.40162727, 0.27501342)], includedObstacleCornersIndices=set([8]))§33.297527
230624§3.3428876§Chromosome(steinerPoints=[(0.7321726, 0.17634735), (0.65786344, 0.44809046), (0.24977094, 0.120876506), (0.6864386, 0.14102654), (0.8211091, 0.78933966), (0.17728713, 0.6046592), (0.40162727, 0.27501342), (0.82512075, 0.5996026), (0.56150717, 0.28124), (0.65467143, 0.5078388)], includedObstacleCornersIndices=set([8]))§43.744038
263377§3.341963§Chromosome(steinerPoints=[(0.7321726, 0.17634735), (0.65467143, 0.5078388), (0.6558612, 0.4448741), (0.6864386, 0.14102654), (0.8211091, 0.78933966), (0.17728713, 0.6046592), (0.40162727, 0.27501342), (0.82512075, 0.5996026), (0.56150717, 0.28124), (0.22856256, 0.14703318)], includedObstacleCornersIndices=set([8]))§49.23195
263392§3.3414617§Chromosome(steinerPoints=[(0.7321726, 0.17634735), (0.65467143, 0.5078388), (0.6558612, 0.4448741), (0.6864386, 0.14102654), (0.8211091, 0.78933966), (0.17728713, 0.6046592), (0.40162727, 0.27501342), (0.82512075, 0.5996026), (0.56150717, 0.28124), (0.22856256, 0.14703318), (0.2552392, 0.13590026)], includedObstacleCornersIndices=set([8]))§49.23503
402584§3.3414617§Chromosome(steinerPoints=[(0.7321726, 0.17634735), (0.65467143, 0.5078388), (0.6558612, 0.4448741), (0.6864386, 0.14102654), (0.8211091, 0.78933966), (0.17728713, 0.6046592), (0.40162727, 0.27501342), (0.82512075, 0.5996026), (0.56150717, 0.28124), (0.22856256, 0.14703318), (0.2552392, 0.13590026)], includedObstacleCornersIndices=set([8]))§67.3449
